"step","user","system","elapsed","tot_cpu"
"ms",38.159,7.443,647.784,45.602
"est",32.45,3.204,239,35.654
"cv",116.726,9.082,776.034,125.808
"psi_data",2.18699999999998,0.0259999999999998,2.23299999999995,2.21299999999998
"speedTest",41.697,0.631,208.064,42.328
"psi_og",0.906000000000006,0,0.912000000000035,0.906000000000006
"feval_og",23.54,0.0500000000000007,23.7189999999998,23.59
