"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price",-0.0551766539610427,0.00190689226313417,-28.9353808958007,0.00358377251940254,-15.3962489701331
"b_Acceleration",-0.0724816313551385,0.0070912596346575,-10.2212632295813,0.0124369929583178,-5.82790643992955
"b_OpCost",-0.102439741836376,0.00522425481480948,-19.608488763983,0.00903069057473519,-11.3435114389776
"b_hev",0.0571838977445569,0.0428118099477301,1.3357038119709,0.0727977758830583,0.78551709926436
"b_phev20",0.0299531762100904,0.046139492124698,0.649187384402456,0.0779439096659243,0.384291426212424
"b_phev40",0.134576934096728,0.0448043885267766,3.00365518918532,0.0739003979723557,1.82105831347579
"b_bev",-0.236187210496568,0.0416044570602466,-5.67696893999963,0.0887291767167167,-2.66188889874
"b_bevRangeRel",0.261734481145819,0.0162719998447007,16.084960892564,0.0320324727326547,8.17091091687719
"b_noBEVFC",-0.230452312894417,0.0338058651010656,-6.81693286669219,0.049028218846607,-4.70040148950598
"b_american",-0.0983404875293707,0.0347874320140999,-2.82689700951515,0.0605597783223172,-1.62385811595897
"b_chinese",-1.01787333741417,0.0462050969109886,-22.0294600696335,0.0960183213353617,-10.6008241266691
"b_japanese",-0.0355281195188505,0.0343738025740057,-1.03358129908262,0.0647522985461215,-0.548677349168457
"b_skorean",-0.323838980878154,0.0359426431636517,-9.00988220047344,0.0620708372739526,-5.21724847127284
"lambda_ICE",0.701565948557881,0.0314882069103505,22.280276249305,0.0525443799350087,13.3518741571532
"lambda_BEV",0.780370298029827,0.035333727619126,22.0857053759427,0.058072576196851,13.4378453503522
"alpha_PHEV_ICE_logistic",3.03945218014995,1.71512685238691,1.77214424456126,2.40245254141085,1.26514556594113
