"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price",-0.0553887922043558,NA,NA,NA,NA
"b_Acceleration",-0.0792993829416336,NA,NA,NA,NA
"b_OpCost",-0.0986499387231023,NA,NA,NA,NA
"b_hev",0.0675898189403315,NA,NA,NA,NA
"b_phev20",-0.0220729564947948,NA,NA,NA,NA
"b_phev40",0.123265296284439,NA,NA,NA,NA
"b_bev",-0.31732195157154,NA,NA,NA,NA
"b_bevRangeRel",0.254524599271123,NA,NA,NA,NA
"b_noBEVFC",-0.22108206469023,NA,NA,NA,NA
"b_american",-0.129302033406111,NA,NA,NA,NA
"b_chinese",-0.995932395940261,NA,NA,NA,NA
"b_japanese",-0.0949643601393553,NA,NA,NA,NA
"b_skorean",-0.360122726324955,NA,NA,NA,NA
"lambda_ICE",0.689811874608816,NA,NA,NA,NA
"lambda_BEV",0.773827844373531,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic",2.63970553828292,NA,NA,NA,NA
